"ID Number",Office Name,Address 1,City,State,Zip,DMA,Latitude,Longitude,GeoLocType,DNUC
MED-100338,Bi State Cardiovascular,2355 Dougherty Ferry Rd,St. Louis,MO,63122,St. Louis,38.5809971,-90.4513552,RANGE_INTERPOLATED,no
MED-100333,Des Pres Family Medicine,2325 Dougherty Ferry,St. Louis,MO,63122,St. Louis,38.5785868,-90.4555069,RANGE_INTERPOLATED,no
MED-101343,Women's Care Specialist,226 S Woodsmill Rd,Chesterfield,MO,63017,St. Louis,38.6261146,-90.5158389,RANGE_INTERPOLATED,no
MED-100462,"Cardio-Pulmonary Care, LLC",222 S Woods Mill Rd,Chesterfield,MO,63017,St. Louis,38.6261072,-90.515841,RANGE_INTERPOLATED,no
MED-100463,"Cardio-Pulmonary Care, LLC",222 S Woods Mill Rd,Chesterfield,MO,63017,St. Louis,38.6261072,-90.515841,RANGE_INTERPOLATED,no
MED-100687,"Women's Care Specialist, LLC",209 1st Executive Ave,St. Peters,MO,63376,St. Louis,38.7933471,-90.5845605,RANGE_INTERPOLATED,no
MED-100472,Premier Medical,300 N 1st St,Pacific,MO,63069,St. Louis,38.484102,-90.7413954,RANGE_INTERPOLATED,no
MED-100708,Ria Medical,600 Medical Dr,Wentzville,MO,63385,St. Louis,38.8233931,-90.8822105,ROOFTOP,no
MED-100716,Dr. Navin Choudhary,118 S East St,Warrenton,MO,63383,St. Louis,38.8109436,-91.147548,RANGE_INTERPOLATED,no
MED-101165,Premier Health Center,102 Progress Dr,Sullivan,MO,63080,St. Louis,38.1988236,-91.1750718,MANUAL,yes
MED-100157,Oregon City Medical,728 Molalla Ave,Oregon City,OR,97045,"Portland, OR",45.345246,-122.596903,ROOFTOP,no
MED-100374,Fay West Family Practice,109 Crossroads Rd,Scottsdale,PA,15683,Pittsburgh,40.1246133,-79.5520593,RANGE_INTERPOLATED,no
MED-101240,Perro Medical Center,405 Liberty St,Perryoplois,PA,15473,Pittsburgh,40.084102,-79.7515839,ROOFTOP,no
MED-100812,Wedgewood Family Practice- Suncreast,1197 Van Voorhis Rd,Morgantown,WV,26505,Pittsburgh,39.659005,-79.963781,ROOFTOP,no
MED-100971,Wedgewood Family Practice,900 Fairmont Rd,Westover,WV,26501,Pittsburgh,39.630913,-79.983754,ROOFTOP,no
MED-100193,Premier Clinics of Rockhill,1609 Constitution Blvd,Rock Hill,SC,29732,Charlotte,34.952622,-81.049721,ROOFTOP,no
MED-100874,Rau Family Medicine,2326 18th St,Columbus,IN,47201,Indianapolis,39.2168497,-85.8983993,RANGE_INTERPOLATED,no
MED-100867,Community Internists,3505 S Reed Rd,Kokomo,IN,46902,Indianapolis,40.446922,-86.12165,RANGE_INTERPOLATED,no
MED-100526,North Bay Medical Associates,126 E High St,Elkton,MD,21921,Baltimore,39.6099028,-75.8286782,RANGE_INTERPOLATED,no
MED-100482,Dr. David Gar-el,304-306 North St,Elkton,MD,21921,Baltimore,39.610673,-75.830065,ROOFTOP,no
MED-101159,Union Primary Care,111 W High St,Elkton,MD,21921,Baltimore,39.609302,-75.83279,ROOFTOP,no
MED-100937,"Jamshid Mian, MD",4863 Pulaski Hwy,Perryville,MD,21903,Baltimore,39.578217,-76.048554,ROOFTOP,no
MED-100094,LifeBridge Health,5051 Greenspring Ave,Baltimore,MD,21209,Baltimore,39.3535883,-76.6593418,ROOFTOP,no
MED-100378,Sinai Hospital Hoffberger Bldg,2411 W Belvedere Ave,Baltimore,MD,21215,Baltimore,39.3540615,-76.6628445,ROOFTOP,no
MED-100377,Sinai Hospital Hoffberger Bldg,2401 W Belvedere Ave,Baltimore,MD,21215,Baltimore,39.3540481,-76.6628865,ROOFTOP,no
MED-100985,Sinai Community Care,5101 Lanier Ave,Baltimore,MD,21215,Baltimore,39.3522321,-76.6640413,RANGE_INTERPOLATED,no
MED-100986,Sinai Community Care,5101 Lanier Ave,Baltimore,MD,21215,Baltimore,39.3522321,-76.6640413,RANGE_INTERPOLATED,no
MED-100342,LifeBridge Health Center,12221-3 Tullamore Rd,Timonium,MD,21093,Baltimore,39.4587427,-76.664264,RANGE_INTERPOLATED,no
MED-100412,Clinical Associates at Quarry Lake,2700 Quarry Lake Dr,Baltimore,MD,21209,Baltimore,39.3843074,-76.6914988,ROOFTOP,no
MED-100935,"Robert M. Cooper, MD LLC",6503 Park Heights Ave,Baltimore,MD,21215,Baltimore,39.3613,-76.697539,ROOFTOP,no
MED-101248,"Merryman & Allen, LLC",516 N Rolling Rd,Catonsville,MD,21228,Baltimore,39.2799122,-76.7545949,RANGE_INTERPOLATED,no
MED-100341,LifeBridge Health Center,6190 Georgetown Blvd,Eldersburg,MD,21784,Baltimore,39.4026608,-76.9445374,RANGE_INTERPOLATED,no
MED-100834,Goldsboro Medical Center,2400 Wayne Memorial Dr,Goldsboro,NC,27534,Raleigh-Durham (Fayetvlle),35.3979914,-77.959874,ROOFTOP,no
MED-100794,Mt. Olive Family Medicine Center,201 N Breazeale Ave,Mt. Olive,NC,28365,Raleigh-Durham (Fayetvlle),35.1981213,-78.0687473,RANGE_INTERPOLATED,no
MED-100803,Mt. Olive Family Medicine Center,201 N Breazeale Ave,Mt. Olive,NC,28365,Raleigh-Durham (Fayetvlle),35.1981213,-78.0687473,RANGE_INTERPOLATED,no
MED-100804,Mt. Olive Family Medicine Center,201 N Breazeale Ave,Mt. Olive,NC,28365,Raleigh-Durham (Fayetvlle),35.1981213,-78.0687473,RANGE_INTERPOLATED,no
MED-100761,Capital Physicians Group,3126 Blue Ridge Rd,Raleigh,NC,27612,Raleigh-Durham (Fayetvlle),35.822067,-78.702636,RANGE_INTERPOLATED,no
MED-100800,"Piedmont Internal Medicine, Pulmonary, & Infectious Diseases",3214 Charles B. Root Wynd,Raleigh,NC,27612,Raleigh-Durham (Fayetvlle),35.826774,-78.70853,ROOFTOP,no
MED-100198,Valley Internal Medicine,2149 Valleygate Dr,Fayetteville,NC,28304,Raleigh-Durham (Fayetvlle),35.040404,-78.913359,ROOFTOP,no
MED-101111,"Karen L. Smith, MD PA",929 W Prospect Ave,Raeford,NC,28376,Raleigh-Durham (Fayetvlle),34.9845374,-79.2382558,RANGE_INTERPOLATED,no
MED-100391,Metro Comprehensive Medical Center,444 C St W,San Diego,CA,92123,San Diego,32.716969,-117.167104,ROOFTOP,no
MED-100424,West Wilson Walk-In Clinic,4024 N Mt Juliet Rd,Mount Juliet,TN,37122,Nashville,36.226496,-86.514823,ROOFTOP,no
MED-100423,West Wilson Family Practice,3500 N Mt Juliet Rd,Mount-Juliet,TN,37122,Nashville,36.218786,-86.515666,ROOFTOP,no
MED-101101,"Susan Wyatt, MD",353 New Shackle Island Rd,Hendersonville,TN,37075,Nashville,36.324746,-86.623072,ROOFTOP,no
MED-100833,Shoreline Internal Medicine & Digestive Medicine,929 Boston Post Rd,Old Saybrook,CT,06475,Hartford & New Haven,41.2894105,-72.3873582,RANGE_INTERPOLATED,no
MED-100884,Internal & Gastro Associates of Manchester,360 Tolland Turnpike,Manchester,CT,06040,Hartford & New Haven,41.809142,-72.521889,ROOFTOP,no
MED-100430,East Hartford Family Practice,110 Main St,East Hartford,CT,06118,Hartford & New Haven,41.7323452,-72.6241863,RANGE_INTERPOLATED,no
MED-100959,"Middlesex Orthopedic, Internal Medicine & Physical Therapy",410 Saybrook Rd,Middletown,CT,06457,Hartford & New Haven,41.542457,-72.626345,ROOFTOP,no
MED-101352,Hartford Hospital Women's Ambulatory,111 Park St,Hartford,CT,06106,Hartford & New Haven,41.7573616,-72.6779967,RANGE_INTERPOLATED,no
MED-101353,Hartford Hospital Women's Ambulatory ,111 Park St,Hartford,CT,06106,Hartford & New Haven,41.7573616,-72.6779967,RANGE_INTERPOLATED,no
MED-101017,Community Care Center,79 Retreat Ave,Hartford,CT,06112,Hartford & New Haven,41.7533062,-72.6789119,RANGE_INTERPOLATED,no
MED-100991,Brownstone Center/Dental Clinic,79 Retreat Ave,Hartford,CT,06102,Hartford & New Haven,41.7533062,-72.6789119,RANGE_INTERPOLATED,no
MED-100978,Hartford Hospital/Adult Primary Care,79 Retreat Blvd,Hartford,CT,06102,Hartford & New Haven,41.7533062,-72.6789119,RANGE_INTERPOLATED,no
MED-100988,OPD Surgical Speciality Clinic,79 Retreat Ave,Hartford,CT,06102,Hartford & New Haven,41.7533062,-72.6789119,RANGE_INTERPOLATED,no
MED-100989,OPD Surgical Speciality Clinic,79 Retreat Ave,Hartford,CT,06102,Hartford & New Haven,41.7533062,-72.6789119,RANGE_INTERPOLATED,no
MED-101016,Diabetes Lifecare,80 Seymour St,Hartford,CT,06102,Hartford & New Haven,41.7541241,-72.6792679,ROOFTOP,no
MED-100703,Hartford Hospital Div of OB/GYN,85 Seymour St,Hartford,CT,06102,Hartford & New Haven,41.7544101,-72.6812874,ROOFTOP,no
MED-100990,Orthopedic Outpatient Clinic,85 Seymour St,Hartford,CT,06102,Hartford & New Haven,41.7544101,-72.6812874,ROOFTOP,no
MED-100585,Internal Medicine & Allergy of Hartford,19 Woodland St,Hartford,CT,06105,Hartford & New Haven,41.768655,-72.702348,ROOFTOP,no
MED-100479,Dr. Alfredo L. Axtmayer,8 Research Pkwy,Wallingford,CT,06492,Hartford & New Haven,41.484931,-72.764961,ROOFTOP,no
MED-100181,Internal Medicine Associates,67 Masonic Ave,Wallingford,CT,06492,Hartford & New Haven,41.4654077,-72.8344259,RANGE_INTERPOLATED,no
MED-100171,Connecticut Heart Group,55 Meriden Ave,Southington,CT,06489,Hartford & New Haven,41.5956886,-72.8762245,RANGE_INTERPOLATED,no
MED-100281,Hospital of St Rapheal,1441 Chapel St,New Haven,CT,06511,Hartford & New Haven,41.3111284,-72.9434339,RANGE_INTERPOLATED,no
MED-101004,Obstetric & Gynecology Consultants,1000 SW Blue Pkwy,Lee's Summit,MO,64068,Kansas City,38.9095488,-94.390873,RANGE_INTERPOLATED,no
MED-100023,Kansas City Internal Medicine,506 NW Murray Road,Lees Summit,MO,64081,Kansas City,38.9231877,-94.4038417,RANGE_INTERPOLATED,no
MED-101144,Mission Family Health Care,6511 Johnson Dr,Mission,KS,66202,Kansas City,39.0221455,-94.6611489,RANGE_INTERPOLATED,no
MED-101087,Dr. Fred Potts,4906 Frederick Ave,Saint Joseph,MO,64506,Kansas City,39.7800117,-94.7791749,ROOFTOP,no
MED-100967,Paola Family Practice,705 Baptiste Dr,Paola,KS,66071,Kansas City,38.5766171,-94.8683936,RANGE_INTERPOLATED,no
MED-100633,Immediate Health Associates,1906 Tamarack Rd,Newark,OH,43055,"Columbus, OH",40.0390573,-82.4656351,RANGE_INTERPOLATED,no
MED-100608,Whetstone Medical Clinic,12135 Lancaster St,Millersport,OH,43046,"Columbus, OH",39.900545,-82.535089,ROOFTOP,no
MED-101022,Arbor View Family Medicine,2405 N Columbus St,Lancaster,OH,43130,"Columbus, OH",39.741106,-82.635118,ROOFTOP,no
MED-100634,Immediate Health Associates,101 W Cherry St,Sunbury,OH,43074,"Columbus, OH",40.244126,-82.863769,ROOFTOP,no
MED-100654,U.S. Health Works,4849 E Main St,Columbus,OH,43213,"Columbus, OH",39.9551945,-82.8678983,RANGE_INTERPOLATED,no
MED-100659,Buchanan Medical Arts,101 Commerce Park Dr,Westerville,OH,43082,"Columbus, OH",40.1396817,-82.926384,RANGE_INTERPOLATED,no
MED-100632,Immediate Health Associates,444 N Cleveland Ave,Westerville,OH,43082,"Columbus, OH",40.1376924,-82.9470497,ROOFTOP,no
MED-100783,Polaris Urgent Care,1120 Polaris Pkwy,Columbus,OH,43420,"Columbus, OH",40.144529,-82.989786,ROOFTOP,no
MED-100626,Beechwold Family Practice,4808 N High St,Columbus,OH,43214,"Columbus, OH",40.060531,-83.019174,ROOFTOP,no
MED-100866,"Michael J. Cooney, Mark D. Ricaurte and Associates, Inc",719 W Town St,Columbus,OH,43222,"Columbus, OH",39.9563994,-83.019198,RANGE_INTERPOLATED,no
MED-100673,Park Street Family Practice,3154 Park St,Grove City,OH,43123,"Columbus, OH",39.8801953,-83.0871761,ROOFTOP,no
MED-100631,Immediate Health Associates,10330 Sawmill Pkwy,Powell,OH,43065,"Columbus, OH",40.145589,-83.094434,ROOFTOP,no
MED-100721,Dr. Edward Arcy Family Practice,10330 Sawmill Pkwy,Powell,OH,43065,"Columbus, OH",40.145589,-83.094434,ROOFTOP,no
MED-100728,Mauk Urgent Care - Marion,1036 Mt Vernon Ave,Marion,OH,43302,"Columbus, OH",40.580807,-83.105869,ROOFTOP,no
MED-100653,U.S. Health Works,4821 Roberts Rd,Columbus,OH,43228,"Columbus, OH",40.0029803,-83.1360293,ROOFTOP,no
MED-101137,Hillard Family Medicine,3958 Leap Rd,Hilliard,OH,43026,"Columbus, OH",40.033949,-83.138614,ROOFTOP,no
MED-100842,Dr. Steven Lunz,2960 Mack Rd,Fairfield,OH,45014,Cincinnati,39.3121547,-84.5196973,ROOFTOP,no
MED-100810,"Colerain Urgent Care, LLC",3645 Stone Creek Blvd,Cincinnati,OH,45251,Cincinnati,39.2529296,-84.6002779,RANGE_INTERPOLATED,no
MED-100839,Internal Medicine of Southeastern Indiana,1088 N State Rd 229,Batesville,IN,47006,Cincinnati,39.3144463,-85.2082416,RANGE_INTERPOLATED,no
MED-100185,Piedmont Health Group,103 Little Mountain Rd,Ninety Six,SC,29666,Greenvll-Spart-Ashevll-And,34.1732395,-82.0343476,RANGE_INTERPOLATED,no
MED-100851,Hatfield Clinic,210 Overland Dr,Greenwood,SC,29646,Greenvll-Spart-Ashevll-And,34.1703029,-82.157113,ROOFTOP,no
MED-100183,Piedmont Health Group,105 Vinecrest Ct,Greenwood,SC,29646,Greenvll-Spart-Ashevll-And,34.160679,-82.176011,ROOFTOP,no
MED-100754,Piedmont Health Group,105 Vinecrest Ct,Greenwood,SC,29646,Greenvll-Spart-Ashevll-And,34.160679,-82.176011,ROOFTOP,no
MED-100912,Piedmont Health Group,105 Vinecrest Ct,Greenwood,SC,29646,Greenvll-Spart-Ashevll-And,34.160679,-82.176011,ROOFTOP,no
MED-100186,Piedmont Health Group,3410 Cokesbury Rd,Hodges,SC,29653,Greenvll-Spart-Ashevll-And,34.27183,-82.192308,ROOFTOP,no
MED-100184,Piedmont Health Group,1228 Hwy 72 W,Greenwood,SC,29647,Greenvll-Spart-Ashevll-And,34.195018,-82.192773,ROOFTOP,no
MED-100835,Simpsonville Family Practice,1336 S Carolina 14,Simpsonville,SC,29681,Greenvll-Spart-Ashevll-And,34.790464,-82.256968,ROOFTOP,no
MED-100896,Piedmont Family Practice,115 Beattie Park Rd,Piedmont,SC,29673,Greenvll-Spart-Ashevll-And,34.699262,-82.47012,ROOFTOP,no
MED-100879,Haywood Women's Medical Center,35 Facility Dr,Clyde,NC,28721,Greenvll-Spart-Ashevll-And,35.5269939,-82.9411211,RANGE_INTERPOLATED,no
MED-101175,Between the Lakes Primary Care,106 Ram Cat Alley,Seneca,SC,29678,Greenvll-Spart-Ashevll-And,34.68468,-82.954367,ROOFTOP,no
MED-101028,Blue Ridge Women's Center,103 Carter Park Dr,Seneca,SC,29678,Greenvll-Spart-Ashevll-And,34.6847939,-82.988142,ROOFTOP,no
MED-101162,Digestive and Liver Disease Center of San Antonio,12602 Toepperwein Rd,San Antonio,TX,78233,San Antonio,29.553317,-98.346159,ROOFTOP,no
MED-101330,Baptist Healthy Women's Center,5253 Walzem Rd,San Antonio,TX,78218,San Antonio,29.511161,-98.385729,ROOFTOP,no
MED-101328,Rigsby Healthy Women Clinic,2000 SE Loop 410,San Antonio,TX,78220,San Antonio,29.402276,-98.387507,ROOFTOP,no
MED-100146,Century Regional Health Care,32665 U.S. 281 N,Bulverde,TX,78163,San Antonio,29.7742599,-98.427302,RANGE_INTERPOLATED,no
MED-100143,Alamo City Medical Group,2235 Thousand Oaks,San Antonio,TX,78232,San Antonio,29.587318,-98.451355,ROOFTOP,no
MED-101241,Stone Oak Urgent Care & Family Practice,115 Gallery Cir,San Antonio,TX,78258,San Antonio,29.613015,-98.491397,ROOFTOP,no
MED-101139,"Zia Surgical Associates/Drs. Fischer, Hall and Tuchgen/Stone Oak Medical",19016 Stone Oak Pkwy,San Antonio,TX,78258,San Antonio,29.618498,-98.49402,ROOFTOP,no
MED-100289,Dr. Julian Cantu,600 Division Ave,San Antonio,TX,78214,San Antonio,29.3794494,-98.5111438,ROOFTOP,no
MED-101103,Baptist Medical Center/Healthy Women's Center,2614 W Commerce St,San Antonio,TX,78207,San Antonio,29.4278719,-98.5242211,RANGE_INTERPOLATED,no
MED-101041,Bexar Diagnostic Medicine Associates,5430 Fredericksburg Rd,San Antonio,TX,78229,San Antonio,29.507664,-98.563106,ROOFTOP,no
MED-101329,Gateway Healthy Women Center,7121 W Hwy 90,San Antonio,TX,78227,San Antonio,29.4002792,-98.6381113,RANGE_INTERPOLATED,no
MED-100578,Procare Internal Medicine Associates,11212 Texas 151,San Antonio,TX,78251,San Antonio,29.466823,-98.696398,ROOFTOP,no
MED-100104,Hill Country Family Medicine Center,114 Trade Ave,Boerne,TX,78006,San Antonio,29.816014,-98.747536,ROOFTOP,no
MED-100960,Frio Regional Hospital,200 S I35,Pearsall,TX,78061,San Antonio,28.036219,-99.359714,ROOFTOP,no
MED-101045,Marshall Medical Associates,214 E Michigan Ave,Albion,MI,49224,Grand Rapids-Kalmzoo-B.Crk,42.2468401,-84.7512402,RANGE_INTERPOLATED,no
MED-101044,Marshall Medical ASsociates ,1174 W Michigan Ave,Marshall,MI,49068,Grand Rapids-Kalmzoo-B.Crk,42.2721886,-84.9810581,ROOFTOP,no
MED-101151,Select Health,436 Marshall St,Coldwater,MI,49036,Grand Rapids-Kalmzoo-B.Crk,41.9541409,-85.0004901,RANGE_INTERPOLATED,no
MED-101341,DayOne Family Healthcare,363 Fremont St,Battle Creek,MI,49017,Grand Rapids-Kalmzoo-B.Crk,42.3333363,-85.1775647,RANGE_INTERPOLATED,no
MED-100602,Advanced Cardiac Health Care,601 John St,Kalamazoo,MI,49007,Grand Rapids-Kalmzoo-B.Crk,42.2855143,-85.5804185,ROOFTOP,no
MED-100909,Cherokee Health Clinic,395 Northwood Dr,Centre,AL,35960,"Birmingham (Ann, Tusc)",34.1628468,-85.6397642,RANGE_INTERPOLATED,no
MED-101059,Special Care for Women,1465 1st Ave SW,Jacksonville,AL,36265,"Birmingham (Ann, Tusc)",33.7866179,-85.7649954,RANGE_INTERPOLATED,no
MED-100393,Ashland Family Care,83745 Alabama 9,Ashland,AL,36251,"Birmingham (Ann, Tusc)",33.2772968,-85.8223368,RANGE_INTERPOLATED,no
MED-100315,Craddock Health Care Center,209 W Spring St,Sylacauga,AL,35150,"Birmingham (Ann, Tusc)",33.1657806,-86.2534977,RANGE_INTERPOLATED,no
MED-101086,"Eastside Women's Specialists, PC",48 Medical Park Dr E,Birmingham,AL,35235,"Birmingham (Ann, Tusc)",33.5963949,-86.6678005,ROOFTOP,no
MED-101141,Inverness Family Medicine,4902 Vallydalle Rd,Birmingham,AL,35242,"Birmingham (Ann, Tusc)",33.3986189,-86.716818,ROOFTOP,no
MED-100939,Henderson & Walton Women's Center,806 St. Vincent's Dr,Birmingham,AL,35205,"Birmingham (Ann, Tusc)",33.5091085,-86.7884268,RANGE_INTERPOLATED,no
MED-100940,Henderson & Walton Women's Center,806 St. Vincent's Dr,Birmingham,AL,35205,"Birmingham (Ann, Tusc)",33.5091085,-86.7884268,RANGE_INTERPOLATED,no
MED-100825,Henderson Walton Women's Center,806 St. Vincent's Dr,Birmingham,AL,35205,"Birmingham (Ann, Tusc)",33.5091085,-86.7884268,RANGE_INTERPOLATED,no
MED-100522,Birmingham OB/GYN,800 St. Vincent's Dr,Birmingham,AL,35205,"Birmingham (Ann, Tusc)",33.5091127,-86.7884341,RANGE_INTERPOLATED,no
MED-100292,Premier Medical,3143 Pelham Pkwy,Pelham,AL,35124,"Birmingham (Ann, Tusc)",33.2876139,-86.8105545,RANGE_INTERPOLATED,no
MED-100893,Premier Medical,3143 Pelham Pkwy,Pelham,AL,35124,"Birmingham (Ann, Tusc)",33.2876139,-86.8105545,RANGE_INTERPOLATED,no
MED-100231,Warrior Medical Associates,100 Dana Rd,Warrior,AL,35180,"Birmingham (Ann, Tusc)",33.800623,-86.818068,ROOFTOP,no
MED-101173,Adamsville Family Medicine,3915 Veterans Memorial Pkwy,Adamsville,AL,35005,"Birmingham (Ann, Tusc)",33.5862635,-86.9312606,RANGE_INTERPOLATED,no
MED-101062,Stephen's Women Center,985 9th Ave SW,Bessemer,AL,35020,"Birmingham (Ann, Tusc)",33.3967413,-86.9688099,RANGE_INTERPOLATED,no
MED-101100,Jerry McLane Internal Medicine,915 Medical Center Dr,Bessemer,AL,35022,"Birmingham (Ann, Tusc)",33.371537,-86.9892121,RANGE_INTERPOLATED,no
MED-101077,West Jefferson Internal Medicine,1088 9th Ave SW,Bessemer,AL,35022,"Birmingham (Ann, Tusc)",33.37676,-86.989816,ROOFTOP,no
MED-100704,Alabama Multi-Specialty,922 Fairfax Park,Tuscaloosa,AL,35406,"Birmingham (Ann, Tusc)",33.2389413,-87.5484461,RANGE_INTERPOLATED,no
MED-100933,Connor Rich & Associates,207 House Ave,Camp Hill,PA,17011,Harrisburg-Lncstr-Leb-York,40.253832,-76.917102,ROOFTOP,no
MED-100386,Dr. Hope Barkhurst,2095 N Dolores Rd,Cortez,CO,81321,Albuquerque-Santa Fe,37.370728,-108.555056,ROOFTOP,no
MED-101104,Choctaw Family Medicine,15809 NE 23rd St,Choctaw,OK,73020,Oklahoma City,35.4931954,-97.2557187,RANGE_INTERPOLATED,no
MED-100227,"Shahla Medical Associates, PA",1141 Beach Blvd,Jacksonville,FL,32250,Jacksonville,30.2882951,-81.4017446,RANGE_INTERPOLATED,no
MED-100542,Coastal Care Medical Center,10909 Atlantic Blvd,Jacksonville,FL,32225,Jacksonville,30.325139,-81.518215,ROOFTOP,no
MED-100584,A Place For Women,6817 S Point Pkwy,Jacksonville,FL,32216,Jacksonville,30.2612727,-81.5879488,ROOFTOP,no
MED-100392,North Florida Medical Associates,4131 University Blvd,Jacksonville,FL,32216,Jacksonville,30.281582,-81.601859,ROOFTOP,no
MED-100566,Dr. Ciceron V. Lazo,6028 Bennett Rd,Jacksonville,FL,32216,Jacksonville,30.2809751,-81.6019944,ROOFTOP,no
MED-100918,First Coast Medical Center,13453 N Main St,Jacksonville,FL,32218,Jacksonville,30.4813799,-81.6263821,ROOFTOP,no
MED-100263,Dr. Elyssa Blissenbach,2065 Herschel St,Jacksonville,FL,32204,Jacksonville,30.312906,-81.682666,ROOFTOP,no
MED-100308,North Florida Medical Associates,2105 Park St,Jacksonville,FL,32204,Jacksonville,30.3135176,-81.6836977,ROOFTOP,no
MED-100216,Fleming Island Family Medicine,1570 Island Lane,Orange Park,FL,32003,Jacksonville,30.1030959,-81.7104526,RANGE_INTERPOLATED,no
MED-101088,Clay Pain/Medical Clinic,1564 Kingsley Ave,Orange Park,FL,32073,Jacksonville,30.164208,-81.729034,ROOFTOP,no
MED-100376,Family Medicine and Rehab,7685 103rd St,Jacksonville,FL,32210,Jacksonville,30.2484697,-81.7748546,ROOFTOP,no
MED-100052,"Tennessee Heart, PLLC",228 W 4th St,Cookville,TN,38501,Memphis,36.168242,-85.51069,ROOFTOP,no
MED-101109,New Hope Family Health center,249 Harderman St,Grand Junction,TN,38039,Memphis,35.0469724,-89.1855491,RANGE_INTERPOLATED,no
MED-101274,Mcknight Clinic,25 Woodbridge Rd,Somerville,TN,38068,Memphis,35.2418509,-89.36346,ROOFTOP,no
MED-101092,The Strong Heart Clinic,1300 Access Rd,Oxford,MS,38655,Memphis,34.352598,-89.5198825,RANGE_INTERPOLATED,no
MED-100952,Collierville Orthopedic & Sports Medicine,1458 W Poplar Ave,Collierville,TN,38017,Memphis,35.048082,-89.710866,ROOFTOP,no
MED-100951,Southwind Medical Specialist,3725 Champion Hills Dr,Memphis,TN,38125,Memphis,35.047299,-89.771905,ROOFTOP,no
MED-101007,Southwind Medical Specialist,3725 Champion Hills Dr,Memphis,TN,38125,Memphis,35.047299,-89.771905,ROOFTOP,no
MED-101179,Stern Cardiovascular Center,76 Tabb Dr,Munford,TN,38058,Memphis,35.443964,-89.791728,ROOFTOP,no
MED-100165,"Family Physicians Group, PC",8110 Cordova Rd,Cordova,TN,38016,Memphis,35.158668,-89.792495,ROOFTOP,no
MED-100021,Stern Cardiovascular Center,8060 Wolf River Blvd,Memphis,TN,38138,Memphis,35.111052,-89.794087,ROOFTOP,no
MED-100022,Stern Cardiovascular ,8060 Wolf River Blvd,Germantown,TN,38138,Memphis,35.111052,-89.794087,ROOFTOP,no
MED-100164,UT Medical Group,7945 Wolf River Blvd,Germantown,TN,38183,Memphis,35.110676,-89.798321,ROOFTOP,no
MED-100508,UT Medical Group,7945 Wolf River Blvd,Germantown,TN,38138,Memphis,35.110676,-89.798321,ROOFTOP,no
MED-100509,UT Medical Group,7945 Wolf River Blvd,Germantown,TN,38138,Memphis,35.110676,-89.798321,ROOFTOP,no
MED-100510,UT Medical Group,7945 Wolf River Blvd,Germantown,TN,38138,Memphis,35.110676,-89.798321,ROOFTOP,no
MED-100511,UT Medical Group,7945 Wolf River Blvd,Germantown,TN,38138,Memphis,35.110676,-89.798321,ROOFTOP,no
MED-100948,"Memphis Obstetrics and Gynecological Association, PC",7865 Educators Ln,Bartlett,TN,38133,Memphis,35.20237,-89.80068,ROOFTOP,no
MED-100946,"Memphis Obstetrics and Gynecological Association, PC",7705 Poplar Ave,Germantown,TN,38138,Memphis,35.0915061,-89.8062133,RANGE_INTERPOLATED,no
MED-100945,"Memphis Obstetrics and Gynecological Association, PC",7705 Poplar Ave,Germantown,TN,38138,Memphis,35.0915061,-89.8062133,RANGE_INTERPOLATED,no
MED-100798,Germantown Minor Medical,2018 S Germantown Rd,Germantown,TN,38138,Memphis,35.0941193,-89.8081593,RANGE_INTERPOLATED,no
MED-100732,The Family Physicians Group,7685 Winchester Rd,Memphis,TN,38125,Memphis,35.0499462,-89.8095161,RANGE_INTERPOLATED,no
MED-100303,Sutherland Cardiology,7460 Wolf River Blvd,Germantown,TN,38138,Memphis,35.115457,-89.813661,ROOFTOP,no
MED-100649,Bartlett Internal Medicine,6570 Summer Oaks Cove,Bartlett,TN,38134,Memphis,35.202055,-89.844166,ROOFTOP,no
MED-100944,"Memphis Obstetrics and Gynecological Association, PC",6215 Humphreys Blvd,Memphis,TN,38120,Memphis,35.127403,-89.85662,ROOFTOP,no
MED-100027,Memphis Heart Clinic,6025 Walnut Grove Rd,Germantown,TN,38120,Memphis,35.12946,-89.859995,ROOFTOP,no
MED-100028,Memphis Heart Clinic,6025 Walnut Grove Rd,Memphis,TN,38120,Memphis,35.12946,-89.859995,ROOFTOP,no
MED-100042,"Threlkeld Threlkeld & Omer, PLLC",1068 Cresthaven Rd,Memphis,TN,38119,Memphis,35.1022972,-89.8749942,ROOFTOP,no
MED-101277,The Family Physicians Group,496 Perkins Ext,Memphis,TN,38117,Memphis,35.117545,-89.907919,MANUAL,yes
MED-100947,"Memphis Obstetrics and Gynecological Association, PC",7900 Airways Blvd ,Southhaven,MS,38671,Memphis,34.9769421,-89.9898604,RANGE_INTERPOLATED,no
MED-100966,Stern Cardiovascular Center,7362 Southcrest Pkwy,South Haven,MS,38671,Memphis,34.9726552,-89.9954719,RANGE_INTERPOLATED,no
MED-101006,Stern Cardiovascular Center,7362 Southcrest Pkwy,Southhaven,MS,38671,Memphis,34.9692154,-89.9962019,RANGE_INTERPOLATED,no
MED-100163,UT Medical Group,1325 Eastmoreland Ave,Memphis,TN,38104,Memphis,35.13465,-90.017166,ROOFTOP,no
