"ID Number","Address 1",City,State,Zip,Latitude,Longitude,GeoLocType,DNUC
MED-101182,"622 N Addison Rd","Villa Park",IL,60181,41.9017735,-87.9885114,RANGE_INTERPOLATED,no
MED-101081,"15801 W McNichols Rd",Detroit,MI,48235,42.415628,-83.202194,ROOFTOP,no
MED-100201,"1300 Thornton St",Fredericksburg,VA,22401,38.3036979,-77.4800977,RANGE_INTERPOLATED,no
MED-100818,"826 Alder St","South Bend",WA,98586,46.6651128,-123.8107258,GEOMETRIC_CENTER,no
MED-100890,"182 East Ave",Tallamadge,OH,44278,41.10086,-81.433691,ROOFTOP,no
MED-100549,"761 N Cherokee Rd","Social Circle",GA,30025,33.6672856,-83.7114643,RANGE_INTERPOLATED,no
MED-101168,"6400 Clayton Rd","St. Louis",MO,63117,38.633293,-90.309455,ROOFTOP,no
MED-100847,"21 Corporate Dr",Easton,PA,18045,40.686089,-75.2544659,ROOFTOP,no
MED-101136,"3350 Paddocks Pkwy",Suwanee,GA,30024,34.081663,-84.1633562,RANGE_INTERPOLATED,no
MED-101218,"10004 Kennerly Rd","St. Louis",MO,63128,38.507793,-90.378853,ROOFTOP,no
MED-100995,"1325 W Jefferson",Joliet,IL,60435,41.5229407,-88.1147032,RANGE_INTERPOLATED,no
MED-101097,"1810 W Chicago Ave",Chicago,IL,60622,41.8961107,-87.6727327,ROOFTOP,no
MED-100042,"1068 Cresthaven Rd",Memphis,TN,38119,35.1022972,-89.8749942,ROOFTOP,no
MED-100491,"1111 Superior St","Melrose Park",IL,60160,41.8925201,-87.8470704,RANGE_INTERPOLATED,no
MED-101042,"8395 W Oakland Park Blvd",Sunrise,FL,33351,26.1676121,-80.2618323,RANGE_INTERPOLATED,no
MED-100515,"17100 N 67th Ave",Glendale,AZ,85308,33.6398518,-112.2043374,ROOFTOP,no
MED-101039,"5356 W Diversey Ave",Chicago,IL,60639,41.931604,-87.761065,ROOFTOP,no
MED-100726,"3825 Highland Ave 2","Downers Grove",IL,60515,41.81769,-88.008811,ROOFTOP,no
MED-100936,"20276 Middlebelt Rd",Livonia,MI,48152,42.4373147,-83.3364022,RANGE_INTERPOLATED,no
MED-101188,"705 E Virginia Way",Barstow,CA,92311,34.8881991,-117.0185456,ROOFTOP,no
MED-100804,"201 N Breazeale Ave","Mt. Olive",NC,28365,35.1981213,-78.0687473,RANGE_INTERPOLATED,no
MED-100794,"201 N Breazeale Ave","Mt. Olive",NC,28365,35.1981213,-78.0687473,RANGE_INTERPOLATED,no
MED-100803,"201 N Breazeale Ave","Mt. Olive",NC,28365,35.1981213,-78.0687473,RANGE_INTERPOLATED,no
MED-101145,"445 Centennial Ave",Butte,MT,59701,45.998518,-112.541821,ROOFTOP,no
MED-101139,"19016 Stone Oak Pkwy","San Antonio",TX,78258,29.618498,-98.49402,ROOFTOP,no
MED-100937,"4863 Pulaski Hwy",Perryville,MD,21903,39.578217,-76.048554,ROOFTOP,no
MED-100783,"1120 Polaris Pkwy",Columbus,OH,43420,40.144529,-82.989786,ROOFTOP,no
MED-100708,"600 Medical Dr",Wentzville,MO,63385,38.8233931,-90.8822105,ROOFTOP,no
MED-100629,"2222 W 24th St",Plainview,TX,79072,34.2053749,-101.732293,ROOFTOP,no
MED-101007,"3725 Champion Hills Dr",Memphis,TN,38125,35.047299,-89.771905,ROOFTOP,no
MED-100117,"27970 Orchard Lake Rd","Farmington Hills",MI,48334,42.501541,-83.357883,ROOFTOP,no
MED-101344,"4716 Alliance Blvd., Pavillion II",Plano,TX,75093,33.0386278,-96.8243812,APPROXIMATE,no
MED-100893,"3143 Pelham Pkwy",Pelham,AL,35124,33.2876139,-86.8105545,RANGE_INTERPOLATED,no
MED-100292,"3143 Pelham Pkwy",Pelham,AL,35124,33.2876139,-86.8105545,RANGE_INTERPOLATED,no
MED-100652,"3300 E South St","Long Beach",CA,90805,33.859511,-118.153615,ROOFTOP,no
MED-100017,"2362 Main St",Tucker,GA,30084,33.854123,-84.214942,ROOFTOP,no
MED-100427,"4304 W 16th St",Chicago,IL,60623,41.858793,-87.7324683,RANGE_INTERPOLATED,no
MED-100951,"3725 Champion Hills Dr",Memphis,TN,38125,35.047299,-89.771905,ROOFTOP,no
MED-100342,"12221-3 Tullamore Rd",Timonium,MD,21093,39.4587427,-76.664264,RANGE_INTERPOLATED,no
MED-101185,"3002 N Ashland Ave",Chicago,IL,60657,41.9365184,-87.6687899,ROOFTOP,no
MED-100069,"1651 S Venoy Rd",Westland,MI,48186,42.296558,-83.363113,ROOFTOP,no
MED-100054,"12700 Southfork Rd","St. Louis",MO,63128,38.50242,-90.381404,ROOFTOP,no
MED-100050,"12700 Southfork Rd","St. Louis",MO,63128,38.50242,-90.381404,ROOFTOP,no
MED-100524,"12700 Southfork Rd","St. Louis",MO,63128,38.50242,-90.381404,ROOFTOP,no
MED-101194,"15626 Hesperia Rd",Victorville,CA,92395,34.534666,-117.291891,ROOFTOP,no
MED-100728,"1036 Mt Vernon Ave",Marion,OH,43302,40.580807,-83.105869,ROOFTOP,no
MED-100009,"6330 Primrose Hill Ct",Norcross,GA,30092,33.9647088,-84.2538361,RANGE_INTERPOLATED,no
MED-100333,"2325 Dougherty Ferry","St. Louis",MO,63122,38.5785868,-90.4555069,RANGE_INTERPOLATED,no
MED-100476,"10004 Kennerly Rd","St. Louis",MO,63128,38.507793,-90.378853,ROOFTOP,no
MED-100518,"10004 Kennerly Rd","St. Louis",MO,63128,38.507793,-90.378853,ROOFTOP,no
MED-100611,"8790 Watson Rd","St. Louis",MO,63119,38.5637539,-90.3644861,RANGE_INTERPOLATED,no
MED-101212,"1423 S Big Bend Blvd","St. Louis",MO,63117,38.626725,-90.320563,ROOFTOP,no
MED-100043,"12700 Southfork Rd","St. Louis",MO,63128,38.50242,-90.381404,ROOFTOP,no
MED-100044,"12700 Southfork Rd","St. Louis",MO,63128,38.50242,-90.381404,ROOFTOP,no
MED-100569,"314 Ohmer St",Bottineau,ND,58318,48.8292908,-100.4492605,RANGE_INTERPOLATED,no
MED-101284,"4001 Worth St",Dallas,TX,75246,32.791621,-96.775947,ROOFTOP,no
MED-101103,"2614 W Commerce St","San Antonio",TX,78207,29.4278719,-98.5242211,RANGE_INTERPOLATED,no
MED-100108,"3645 West Rd",Trenton,MI,48183,42.140151,-83.212476,ROOFTOP,no
MED-100996,"800 Austin St",Evanston,IL,60202,42.0251715,-87.6828189,ROOFTOP,no
MED-100933,"207 House Ave","Camp Hill",PA,17011,40.253832,-76.917102,ROOFTOP,no
MED-101006,"7362 Southcrest Pkwy",Southhaven,MS,38671,34.9692154,-89.9962019,RANGE_INTERPOLATED,no
MED-100630,"831 Kings Hwy","West Deptford",NJ,08096,39.828,-75.168478,ROOFTOP,no
MED-100805,"739 N Dixie Hwy",Momence,IL,60954,41.1693007,-87.6629066,RANGE_INTERPOLATED,no
MED-100136,"14797 Dix-Toledo",Southgate,MI,48195,42.201939,-83.207184,ROOFTOP,no
MED-100597,"12255 DePaul Dr",Bridgeton,MO,63044,38.750345,-90.432975,ROOFTOP,no
MED-101347,"1302 Lane St",Irving,TX,75061,32.8332,-96.962441,ROOFTOP,no
MED-101350,"4716 Alliance Blvd",Plano,TX,75093,33.0144143,-96.7918566,RANGE_INTERPOLATED,no
MED-100456,"5728 Schafer Rd",Dearborn,MI,48126,42.3308716,-83.1758913,ROOFTOP,no
MED-101348,"400 West I-635 ",Irving,TX,75063,32.9216455,-96.9871739,GEOMETRIC_CENTER,no
MED-101301,"1110 Parker Square","Flower Mound",TX,75028,33.0379436,-97.050993,RANGE_INTERPOLATED,no
MED-100966,"7362 Southcrest Pkwy","South Haven",MS,38671,34.9726552,-89.9954719,RANGE_INTERPOLATED,no
MED-101342,"5801 Oak Bend Trail","Fort Worth",TX,76132,32.6670987,-97.4014663,GEOMETRIC_CENTER,no
MED-100567,"6410 New Jersey Ave",Wildwood,NJ,08260,38.976613,-74.835317,ROOFTOP,no
MED-100061,"32320 Michigan Ave",Wayne,MI,48184,42.284519,-83.35772,ROOFTOP,no
MED-101349,"1650 W Magnolia","Ft. Worth",TX,76104,32.7307604,-97.3433329,ROOFTOP,no
MED-101180,"705 E Virginia Way",Barstow,CA,92311,34.8881991,-117.0185456,ROOFTOP,no
MED-100242,"8240 N Merriman Rd",Westland,MI,48185,42.3484248,-83.3513262,RANGE_INTERPOLATED,no
MED-100254,"5237 Oakman Rd",Dearborn,MI,48126,42.3263215,-83.1691143,ROOFTOP,no
MED-100391,"444 C St W","San Diego",CA,92123,32.716969,-117.167104,ROOFTOP,no
MED-100465,"2912 Springboro West",Dayton,OH,45439,39.7136947,-84.2221383,ROOFTOP,no
MED-101345,"1250 8th Ave","Fort Worth",TX,76104,32.7311022,-97.3437786,ROOFTOP,no
MED-100227,"1141 Beach Blvd",Jacksonville,FL,32250,30.2882951,-81.4017446,RANGE_INTERPOLATED,no
MED-101329,"7121 W Hwy 90","San Antonio",TX,78227,29.4002792,-98.6381113,RANGE_INTERPOLATED,no
MED-101330,"5253 Walzem Rd","San Antonio",TX,78218,29.511161,-98.385729,ROOFTOP,no
MED-101328,"2000 SE Loop 410","San Antonio",TX,78220,29.402276,-98.387507,ROOFTOP,no
MED-100146,"32665 U.S. 281 N",Bulverde,TX,78163,29.7742599,-98.427302,RANGE_INTERPOLATED,no
MED-100793,"1471 U.S. 61",Festus,MO,63028,38.1927839,-90.3957051,RANGE_INTERPOLATED,no
MED-101197,"1455 U.S. 61",Festus,MO,63028,38.1937413,-90.3956263,RANGE_INTERPOLATED,no
MED-100074,"2140 E Co Rd",Lakeland,FL,33813,28.0727605,-81.9533068,RANGE_INTERPOLATED,no
MED-100559,"2828 U.S. 31 S",Decatur,AL,35603,34.553911,-86.9734449,RANGE_INTERPOLATED,no
MED-101001,"517 U.S. 82-e Bypass",Greenwood,MS,38930,33.5079319,-90.198873,ROOFTOP,no
MED-101002,"517 U.S. 82-e Bypass",Greenwood,MS,38930,33.5079319,-90.198873,ROOFTOP,no
MED-101046,"811 U.S. 49 S",Richland,MS,39218,32.230821,-90.167807,ROOFTOP,no
MED-100998,"2040 Florida A1A","Indian Hrbr Bch",FL,32937,28.1465488,-80.583057,RANGE_INTERPOLATED,no
MED-100999,"2040 Florida A1A","Indian Hrbr Bch",FL,32937,28.1465488,-80.583057,RANGE_INTERPOLATED,no
MED-100578,"11212 Texas 151","San Antonio",TX,78251,29.466823,-98.696398,ROOFTOP,no
MED-100769,"73015 Louisiana 25",Covington,LA,70435,30.500714,-90.108588,ROOFTOP,no
MED-100309,"5606 W Norvell Bryant Hwy","Crystal River",FL,34429,28.890194,-82.527451,ROOFTOP,no
MED-100576,"18 S Dupont Blvd",Milford,DE,19963,38.914861,-75.444065,ROOFTOP,no
MED-100913,"7821 Texas 153",Winters,TX,79567,31.9498438,-99.9583543,RANGE_INTERPOLATED,no
MED-101099,"22 Washington 28 W","Soap Lake",WA,98851,47.3762664,-119.4901282,RANGE_INTERPOLATED,no
MED-101107,"322 U.S. 80 E",Clinton,MS,39056,32.3335309,-90.323929,RANGE_INTERPOLATED,no
MED-101118,"1390 U.S. 61",Festus,MO,63028,38.1965593,-90.3953492,RANGE_INTERPOLATED,no
MED-101306,"505 U.S. 77",Waxahachie,TX,75165,32.3906833,-96.8483916,RANGE_INTERPOLATED,no
MED-101311,"505 U.S. 77",Waxahachie,TX,75165,32.3906833,-96.8483916,RANGE_INTERPOLATED,no
MED-101312,"505 U.S. 77",Waxahachie,TX,75165,32.3906833,-96.8483916,RANGE_INTERPOLATED,no
MED-100002,"3758 Georgia 42","Locust Grove",GA,30248,33.350014,-84.111283,ROOFTOP,no
MED-100229,"2254 Florida A1A","Indian Hrbr Bch",FL,32937,28.1406027,-80.5815555,RANGE_INTERPOLATED,no
MED-100835,"1336 S Carolina 14",Simpsonville,SC,29681,34.790464,-82.256968,ROOFTOP,no
MED-100393,"83745 Alabama 9",Ashland,AL,36251,33.2772968,-85.8223368,RANGE_INTERPOLATED,no
MED-100400,"U.S. 84 & 8th Ave",Teague,TX,75860,31.6374197,-96.2781413,APPROXIMATE,no
MED-100788,"802 U.S. 90","Bay St. Louis",MS,39520,30.3158433,-89.3493972,RANGE_INTERPOLATED,no
MED-100505,"351 Alabama 64",Killen,AL,35645,34.9292265,-87.5247913,RANGE_INTERPOLATED,no
MED-100538,"315 E Rte 66",Glendora,CA,91740,34.1288304,-117.8607301,RANGE_INTERPOLATED,no
MED-100539,"315 E Rte 66",Glendora,CA,91740,34.1288304,-117.8607301,RANGE_INTERPOLATED,no
MED-100906,"211 OH Rte 250",Adena,OH,43901,40.1765957,-80.8792948,RANGE_INTERPOLATED,no
MED-101201,"275 VT Rte 30 N",Bomoseen,VT,05732,43.613975,-73.208389,ROOFTOP,no
MED-101226,"4403 OH Rte 725",Bellbrook,OH,45305,39.6379976,-84.1065927,RANGE_INTERPOLATED,no
MED-101335,"1631 Rte 88 W",Brick,NJ,08724,40.075915,-74.135667,ROOFTOP,no
MED-101346,"505 N Hwy 77",Waxahachie,TX,75165,32.408198,-96.843369,ROOFTOP,no
MED-101110,"477 Rte 28",Brookville,PA,15825,41.1606963,-79.086251,RANGE_INTERPOLATED,no
MED-100155,"731 White Plains Rd",Bronx,NY,10473,40.8205376,-73.8579442,RANGE_INTERPOLATED,no
MED-100894,"731 White Plains Rd",Bronx,NY,10473,40.8205376,-73.8579442,RANGE_INTERPOLATED,no
MED-100888,"3550 E 118th St",Chicago,IL,60617,41.681244,-87.537771,ROOFTOP,no
MED-100715,"7491 Big Bend ","Webster Groves",MO,63119,38.600598,-90.32705,ROOFTOP,no
MED-101066,"505 Corporate Center Dr",Vandalia,OH,45377,39.88443,-84.224604,ROOFTOP,no
MED-101065,"1870 Dayton Pike",Germantown,OH,45327,39.6349142,-84.3527413,RANGE_INTERPOLATED,no
MED-100845,"6048 S Sheridan Rd",Tulsa,OK,74145,36.0776372,-95.9043333,RANGE_INTERPOLATED,no
